control,treatment,region,Estimate,Std. Error,z value,Pr(>|z|),fdr_adj_pval,status
CNO_control_reversal,CNOnCrusILT,Anterior cingulate area,-0.04832665455455659,0.07979063707925836,-0.6056682378228453,0.5447350794935816,0.8811890991807937,success
CNO_control_reversal,CNOnCrusILT,Prelimbic area,-0.05622421607163206,0.10909700646671158,-0.5153598425158217,0.6063015886649917,0.9342506537339402,success
CNO_control_reversal,CNOnCrusILT,Infralimbic area,-0.07417268625629292,0.1067671804108532,-0.6947142930146448,0.4872343689428841,0.8569485921081651,success
CNO_control_reversal,CNOnCrusILT,Orbital area,-0.09280956042747374,0.08809887599683452,-1.0534704260109797,0.2921254415979284,0.7472976412970262,success
CNO_control_reversal,CNOnCrusILT,Retrosplenial area,-0.09462612718094672,0.0886549623395595,-1.067352855201911,0.285812528860647,0.7472976412970262,success
CNO_control_reversal,CNOnCrusILT,Posterior parietal association areas,0.16354034086405214,0.14803650460616705,1.1047298184939665,0.269276678721558,0.7472976412970262,success
CNO_control_reversal,CNOnCrusILT,Temporal association areas,-0.16191683716916683,0.10670064932224019,-1.5174868962621921,0.1291437994070893,0.6093196794091134,success
CNO_control_reversal,CNOnCrusILT,Perirhinal area,-0.08069179133955062,0.17053833279591354,-0.47315925995427677,0.6360995609134106,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Ectorhinal area,-0.0985744292784249,0.11209358039222536,-0.8793940646155136,0.37918764919449244,0.7835309991689403,success
CNO_control_reversal,CNOnCrusILT,Hippocampal region,-0.044454083228502674,0.06011159822465552,-0.7395258908665862,0.45958772405032566,0.8503168048234472,success
CNO_control_reversal,CNOnCrusILT,Retrohippocampal region,-0.009248991475767137,0.08775587268031644,-0.10539455871472038,0.9160627335355107,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Endopiriform nucleus,0.13686952168514038,0.06113847331865731,2.2386807235399617,0.025176697653235155,0.30608328408133595,success
CNO_control_reversal,CNOnCrusILT,Caudoputamen,-0.014301681125074694,0.11909901894931985,-0.12008227482680174,0.90441797341899,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Nucleus accumbens,-0.11590141144110892,0.08949799620800583,-1.2950168311225412,0.19531442334849647,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Fundus of striatum,-0.15892973234300023,0.1470947950777537,-1.080457892877791,0.2799383276912344,0.7472976412970262,success
CNO_control_reversal,CNOnCrusILT,Lateral septal nucleus,0.038611806956904346,0.12318247357975902,0.3134521156689041,0.7539371950218756,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Septofimbrial nucleus,0.2528828921812994,0.2576878334050046,0.9813536356753275,0.3264183815920396,0.7646913642594017,success
CNO_control_reversal,CNOnCrusILT,Septohippocampal nucleus,0.16968040664209896,0.2581311209849795,0.657341919853099,0.5109610878584948,0.8569485921081651,success
CNO_control_reversal,CNOnCrusILT,Pallidum,-0.07538867828408771,0.09991610006421535,-0.7545198244891059,0.4505371460189783,0.8503168048234472,success
CNO_control_reversal,CNOnCrusILT,Ventral anterior-lateral complex of the thalamus,0.31783311606056197,0.24539282747475558,1.2952013281368568,0.19525078678741015,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Ventral medial nucleus of the thalamus,0.3045018570646096,0.18282813921668956,1.6655087032511513,0.09581130872334734,0.5813500625287598,success
CNO_control_reversal,CNOnCrusILT,Ventral posterolateral nucleus of the thalamus,0.2834289349691746,0.23135332609102532,1.2250912479108265,0.2205408423843691,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Ventral posteromedial nucleus of the thalamus,0.06021550828569107,0.18726254333346828,0.3215566082452599,0.7477886207851469,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Posterior triangular thalamic nucleus,-0.2399173491357306,0.18908217605913444,-1.2688522743714232,0.2044937568426115,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Subparafascicular nucleus,-0.2877233305267335,0.14586954063874633,-1.9724702584708593,0.04855594825665229,0.4687894798425915,success
CNO_control_reversal,CNOnCrusILT,Subparafascicular area,0.0654143094876153,0.47524695626199975,0.13764277419496596,0.8905227483278642,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Lateral posterior nucleus of the thalamus,0.05025630157609179,0.17295067968679265,0.29058169454496574,0.7713712618819395,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Posterior complex of the thalamus,0.04395263218926559,0.19266676148714856,0.22812773646064194,0.8195469379647354,0.9590442891076691,success
CNO_control_reversal,CNOnCrusILT,Anteroventral nucleus of thalamus,0.01997858671532335,0.27774785666178703,0.07193066025942814,0.9426570898819001,0.969086727915972,success
CNO_control_reversal,CNOnCrusILT,Anteromedial nucleus,0.06094694132511374,0.2499631327271651,0.2438237217631504,0.8073673473808777,0.9590442891076691,success
CNO_control_reversal,CNOnCrusILT,Anterodorsal nucleus,-0.09398842602675886,0.24983221352626267,-0.37620619334935634,0.7067636114389402,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Interanteromedial nucleus of the thalamus,-0.02158557757496097,0.35538783164857535,-0.06073808851256852,0.9515677974163604,0.9691894232944412,success
CNO_control_reversal,CNOnCrusILT,Interanterodorsal nucleus of the thalamus,-0.12315006257713484,0.2773657038251392,-0.44399888262599635,0.6570433917626464,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Lateral dorsal nucleus of thalamus,0.13142898427025004,0.19844920184018502,0.6622802362092257,0.5077916406238172,0.8569485921081651,success
CNO_control_reversal,CNOnCrusILT,Intermediodorsal nucleus of the thalamus,0.02444633480964937,0.25812427043598646,0.09470761803358564,0.9245470668643437,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Submedial nucleus of the thalamus,0.32325066874567526,0.26747084953598316,1.2085454145992383,0.22683753812821084,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Parataenial nucleus,0.039264846385014616,0.24454005731720954,0.16056611262702664,0.8724351467311324,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Paraventricular nucleus of the thalamus,0.2170203441046822,0.23077476343002973,0.9403989451839788,0.3470129630725124,0.7646913642594017,success
CNO_control_reversal,CNOnCrusILT,Nucleus of reuniens,0.02116112603849833,0.1637252905963197,0.12924775373080938,0.8971616110503531,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Rhomboid nucleus,0.21615549797531053,0.277715465850745,0.7783343909679153,0.43637190607706455,0.8421212222539842,success
CNO_control_reversal,CNOnCrusILT,Central medial nucleus of the thalamus,0.24231027916598932,0.2579744792100331,0.9392800400566346,0.34758698375427344,0.7646913642594017,success
CNO_control_reversal,CNOnCrusILT,Paracentral nucleus,0.1697659578705999,0.26214043030416023,0.6476145540526553,0.5172342815665366,0.8569485921081651,success
CNO_control_reversal,CNOnCrusILT,Central lateral nucleus of the thalamus,0.23398726714764645,0.2488443710802971,0.9402955997431158,0.3470659560456514,0.7646913642594017,success
CNO_control_reversal,CNOnCrusILT,Parafascicular nucleus,0.3474040619926658,0.21568856288433666,1.6106744713161347,0.10725069270701162,0.5813500625287598,success
CNO_control_reversal,CNOnCrusILT,Reticular nucleus of the thalamus,-0.19080209062041859,0.20232623647486353,-0.9430417623772848,0.34565954206201543,0.7646913642594017,success
CNO_control_reversal,CNOnCrusILT,Medial habenula,1.5672177075207736,0.5943889033253835,2.6366873586515105,0.008371995278818031,0.23022987016749585,success
CNO_control_reversal,CNOnCrusILT,Lateral habenula,0.5381961289622023,0.29301977701724025,1.8367228807581022,0.06625081569919718,0.5382164360591266,success
CNO_control_reversal,CNOnCrusILT,Arcuate hypothalamic nucleus,0.20033598254479998,0.3428987647591556,0.5842423570277703,0.5590572677570522,0.8912507167141412,success
CNO_control_reversal,CNOnCrusILT,Anterodorsal preoptic nucleus,-0.33221418455580193,0.13403432197723864,-2.4785754846599493,0.01319081965560641,0.2418316936861175,success
CNO_control_reversal,CNOnCrusILT,Anteroventral preoptic nucleus,-0.18159862721411785,0.1509298067333593,-1.203199229791235,0.2288992328931102,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Anteroventral periventricular nucleus,0.2336924012381225,0.25402310063863714,0.9199651553366547,0.3575909683870122,0.7674124701596896,success
CNO_control_reversal,CNOnCrusILT,Medial preoptic area,-0.27043445501429614,0.10750309354843485,-2.5155969571466663,0.011883098722418077,0.2418316936861175,success
CNO_control_reversal,CNOnCrusILT,Posterodorsal preoptic nucleus,-0.29743346001220444,0.2452934131516779,-1.212561952604433,0.22529734288663728,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Parastrial nucleus,-0.4195433218655825,0.1463420398017963,-2.86686807450413,0.004145557825045903,0.22034488755822032,success
CNO_control_reversal,CNOnCrusILT,Suprachiasmatic nucleus,-0.9374069065976062,0.399368664398131,-2.3472219784952992,0.018913982754996443,0.2600672628812011,success
CNO_control_reversal,CNOnCrusILT,Ventrolateral preoptic nucleus,-0.4101973927161773,0.2611684231510148,-1.5706239972165004,0.11627001250575196,0.5813500625287598,success
CNO_control_reversal,CNOnCrusILT,Mammillary body,0.07259242354828685,0.14292100714640532,0.5079198992344398,0.61150951880767,0.9342506537339402,success
CNO_control_reversal,CNOnCrusILT,Median preoptic nucleus,0.30349871971958786,0.3883057574630277,0.7815972693850292,0.43445129216396206,0.8421212222539842,success
CNO_control_reversal,CNOnCrusILT,Dorsal premammillary nucleus,0.38851916283996596,0.19921020404618087,1.950297499569347,0.051140670528282715,0.4687894798425915,success
CNO_control_reversal,CNOnCrusILT,Ventral premammillary nucleus,0.1939861995408028,0.27576169191716116,0.703455937596569,0.4817716569991056,0.8569485921081651,success
CNO_control_reversal,CNOnCrusILT,Lateral hypothalamic area,-0.11757280566058301,0.1291885812406905,-0.9100866696688448,0.3627768040754896,0.7674124701596896,success
CNO_control_reversal,CNOnCrusILT,Lateral preoptic area,-0.10293820547873703,0.11840494643247051,-0.8693741991382549,0.3846424905011161,0.7835309991689403,success
CNO_control_reversal,CNOnCrusILT,Retrochiasmatic area,-0.4690951276801837,0.2786625458391256,-1.6833806145982624,0.09230143354112094,0.5813500625287598,success
CNO_control_reversal,CNOnCrusILT,Subthalamic nucleus,-0.3726742851754848,0.1694178648877237,-2.1997342808119016,0.027825753098303267,0.30608328408133595,success
CNO_control_reversal,CNOnCrusILT,Tuberal nucleus,-0.019906428726749078,0.18034348699381209,-0.11038063563355689,0.912107509804906,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Zona incerta,-0.013674629636855744,0.1628852022051341,-0.08395255954334152,0.9330941505462993,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Nucleus of the brachium of the inferior colliculus,-0.1343952449915768,0.1256287894375643,-1.0697806258681597,0.2847180649570059,0.7472976412970262,success
CNO_control_reversal,CNOnCrusILT,Nucleus sagulum,0.6717904543270542,0.19153784218523454,3.5073510626551365,0.0004525916280680891,0.0497850790874898,success
CNO_control_reversal,CNOnCrusILT,Parabigeminal nucleus,0.05714706092704102,0.1874464673927741,0.3048713679265848,0.7604641233617703,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Ventral tegmental area,0.05691648544908704,0.17685040050261366,0.3218340772049644,0.7475783967559628,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Periaqueductal gray,-0.14304468963363676,0.08990729581502442,-1.5910242693533725,0.11160411405101632,0.5813500625287598,success
CNO_control_reversal,CNOnCrusILT,Pretectal region,0.06066806078246347,0.17152348478677706,0.35370119058553806,0.7235628302505324,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Cuneiform nucleus,0.2545539191840998,0.13973414631047096,1.8217016091293416,0.06850027368025248,0.5382164360591266,success
CNO_control_reversal,CNOnCrusILT,Red nucleus,0.317796299980546,0.18585994758486227,1.7098697385322492,0.0872899634557768,0.5813500625287598,success
CNO_control_reversal,CNOnCrusILT,Oculomotor nucleus,0.586496325093056,0.39032124747863894,1.5025990229372619,0.13294247550744293,0.6093196794091134,success
CNO_control_reversal,CNOnCrusILT,Paratrochlear nucleus,0.07537172653747269,0.22854223708856208,0.3297934224222435,0.7415560577353533,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Ventral tegmental nucleus,0.7698025555997784,0.32719756211647333,2.3527148265418614,0.018636920907892516,0.2600672628812011,success
CNO_control_reversal,CNOnCrusILT,Anterior tegmental nucleus,0.17915433136064293,0.411924706029559,0.4349200927700295,0.6636204295754957,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Pedunculopontine nucleus,0.20146657918593336,0.16080078025055367,1.2528955324222668,0.21024372799019364,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Midbrain raphe nuclei,-0.17347371134907869,0.16205012441363445,-1.0704941571429185,0.28439693756606377,0.7472976412970262,success
CNO_control_reversal,CNOnCrusILT,Parabrachial nucleus,0.16350967297896715,0.1471919949353298,1.1108598198618524,0.26662869286868085,0.7472976412970262,success
CNO_control_reversal,CNOnCrusILT,Superior olivary complex,-0.039929425382910624,0.19543503506280452,-0.20431047775072164,0.8381108826048222,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Barrington's nucleus,0.19028615546035377,0.41820651258568914,0.45500524198882425,0.6491054676258029,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Dorsal tegmental nucleus,0.15491612253359338,0.27481320710212775,0.5637142558291331,0.5729486138513714,0.9003478217664408,success
CNO_control_reversal,CNOnCrusILT,Posterodorsal tegmental nucleus,0.18960781632525603,0.2961106101348845,0.6403276675526276,0.5219595970113369,0.8569485921081651,success
CNO_control_reversal,CNOnCrusILT,Pontine central gray,0.01965953358161782,0.21494381255525563,0.09146359389416683,0.9271242328116207,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Pontine gray,0.03348145942943235,0.1951202895461549,0.17159394088287497,0.8637567712738448,0.9683052505669143,success
CNO_control_reversal,CNOnCrusILT,Supragenual nucleus,0.8099567486698556,0.6845843119920735,1.1831365903097613,0.23675501845499536,0.7440872008585568,success
CNO_control_reversal,CNOnCrusILT,Supratrigeminal nucleus,0.4313121615327214,0.15699677159485528,2.7472677122671185,0.0060094060243151,0.22034488755822032,success
CNO_control_reversal,CNOnCrusILT,Tegmental reticular nucleus,0.010736793104553256,0.24149643327112424,0.04445942724337973,0.9645381923469175,0.9729130577316961,success
CNO_control_reversal,CNOnCrusILT,Motor nucleus of trigeminal,0.21103658071498993,0.18123545670042115,1.1644331885003578,0.24424850432425538,0.7463148743241136,success
CNO_control_reversal,CNOnCrusILT,Laterodorsal tegmental nucleus,-0.1073442897689565,0.25028636936821225,-0.42888587996190664,0.6680062764044973,0.9427870978557039,success
CNO_control_reversal,CNOnCrusILT,Nucleus incertus,-0.05571595417865167,0.22064809239917937,-0.2525104730017547,0.8006465200508257,0.9590442891076691,success
CNO_control_reversal,CNOnCrusILT,Pontine reticular nucleus,0.15704329773448256,0.15177934402234622,1.0346816211787115,0.3008176219007156,0.752044054751789,success
CNO_control_reversal,CNOnCrusILT,Nucleus raphe pontis,-0.05853456610668615,0.24521432478935404,-0.2387077759709551,0.8113321866919742,0.9590442891076691,success
CNO_control_reversal,CNOnCrusILT,Subceruleus nucleus,0.20924377623745571,0.2856223442038885,0.7325889605054472,0.4638091662673348,0.8503168048234472,success
CNO_control_reversal,CNOnCrusILT,Sublaterodorsal nucleus,0.2511169236627435,0.30709505074190635,0.817717260685491,0.41351865214572436,0.8270373042914487,success
